"date","account","payee","notes","category","amount"
"2024-05-21","Kreditkarte","","PAYPAL *flavia.elias       DEU 35314369001            EUR             34,00      Umsatz vom 15.05.2024      MC Hauptkarte Basislastschrift","","-34,00"
"2024-05-21","Kreditkarte","","PAYPAL *ULI SCHOTT         DEU 35314369001            EUR             69,95      Umsatz vom 15.05.2024      MC Hauptkarte Basislastschrift","","-69,95"
"2024-05-17","Kreditkarte","","JACQUES WEIN-DEPOT 241     DEU Pforzheim              EUR             45,00      Umsatz vom 15.05.2024      MC Hauptkarte Basislastschrift","","-45,00"
"2024-05-16","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             37,80      Umsatz vom 14.05.2024      MC Hauptkarte Basislastschrift","","-37,80"
"2024-05-16","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             10,50      Umsatz vom 14.05.2024      MC Hauptkarte Basislastschrift","","-10,50"
"2024-05-16","Kreditkarte","","AMZN Mktp DE*H71Z87L84     LUX 800-279-6620           EUR             18,99      Umsatz vom 14.05.2024      MC Hauptkarte Basislastschrift","","-18,99"
"2024-05-15","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 12.05.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-05-15","Kreditkarte","","PAYPAL *AVOCADOSTOR AV     DEU 35314369001            EUR             51,60      Umsatz vom 12.05.2024      MC Hauptkarte Basislastschrift","","-51,60"
"2024-05-14","Kreditkarte","","TANKSTELLE HAUFF           DEU ENGELSBRAND            EUR             38,95      Umsatz vom 12.05.2024      MC Hauptkarte Basislastschrift","Fuel","-38,95"
"2024-05-14","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             20,86      Umsatz vom 11.05.2024      MC Hauptkarte Basislastschrift","","-20,86"
"2024-05-13","Kreditkarte","","Rudolf Neff GmbH 32        DEU Karlsruhe, Ba          EUR              6,15      Umsatz vom 08.05.2024      MC Hauptkarte Basislastschrift","","-6,15"
"2024-05-13","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             19,31      Umsatz vom 08.05.2024      MC Hauptkarte Basislastschrift","Groceries","-19,31"
"2024-05-10","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             60,68      Umsatz vom 06.05.2024      MC Hauptkarte Basislastschrift","","-60,68"
"2024-05-08","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             80,83      Umsatz vom 06.05.2024      MC Hauptkarte Basislastschrift","Groceries","-80,83"
"2024-05-08","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             24,60      Umsatz vom 06.05.2024      MC Hauptkarte Basislastschrift","","-24,60"
"2024-05-08","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             76,85      Umsatz vom 06.05.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-76,85"
"2024-05-07","Kreditkarte","","PAYPAL *ULI SCHOTT         DEU 35314369001            EUR             69,95      Umsatz vom 03.05.2024      MC Hauptkarte Basislastschrift","","-69,95"
"2024-05-07","Kreditkarte","","KAUFLAND PFORZHEIM NOR     DEU PFORZHEIM              EUR             25,89      Umsatz vom 03.05.2024      MC Hauptkarte Basislastschrift","Groceries","-25,89"
"2024-05-07","Kreditkarte","","Aral Tankstelle 181227     DEU Pforzheim              EUR             90,00      Umsatz vom 04.05.2024      MC Hauptkarte Basislastschrift","Fuel","-90,00"
"2024-05-07","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR              8,35      Umsatz vom 04.05.2024      MC Hauptkarte Basislastschrift","","-8,35"
"2024-05-07","Kreditkarte","","GETRAENKEMARKT PFORZHE     DEU PFORZHEIM              EUR             14,09      Umsatz vom 03.05.2024      MC Hauptkarte Basislastschrift","","-14,09"
"2024-05-03","Kreditkarte","","Huber Hofladen             DEU Iffezheim              EUR             63,50      Umsatz vom 01.05.2024      MC Hauptkarte Basislastschrift","Taxi & Ridesharing","-63,50"
"2024-05-03","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             27,80      Umsatz vom 30.04.2024      MC Hauptkarte Basislastschrift","Groceries","-27,80"
"2024-05-03","Kreditkarte","","KAUFLAND PFORZHEIM 863     DEU PFORZHEIM              EUR             27,90      Umsatz vom 29.04.2024      MC Hauptkarte Basislastschrift","Groceries","-27,90"
"2024-05-02","Kreditkarte","","Abrechnung vom 30.04.2024  MC Hauptkarte ?berweisungsgutschr.","","2095,13"
"2024-05-02","Kreditkarte","","Spargel & Obsthof Wend     DEU Zwingenberg            EUR             10,42      Umsatz vom 29.04.2024      MC Hauptkarte Basislastschrift","","-10,42"
"2024-05-02","Kreditkarte","","B ckerei Raisch            DEU Bad Wildbad            EUR             14,67      Umsatz vom 29.04.2024      MC Hauptkarte Basislastschrift","","-14,67"
"2024-05-02","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 28.04.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-04-30","Kreditkarte","","HELBING MEIN LIEBLINGS     DEU ERFURT                 EUR              5,85      Umsatz vom 28.04.2024      MC Hauptkarte Basislastschrift","","-5,85"
"2024-04-30","Kreditkarte","","Kurhaus Simone             DEU Erfurt                 EUR              6,93      Umsatz vom 26.04.2024      MC Hauptkarte Basislastschrift","","-6,93"
"2024-04-30","Kreditkarte","","REWE Christian Fri         DEU Erfurt                 EUR              1,79      Umsatz vom 27.04.2024      MC Hauptkarte Basislastschrift","Groceries","-1,79"
"2024-04-30","Kreditkarte","","SPC*Fa. Goldhelm Scho      DEU Erfurt                 EUR             32,52      Umsatz vom 27.04.2024      MC Hauptkarte Basislastschrift","","-32,52"
"2024-04-29","Kreditkarte","","Ristorante ROMA            DEU Erfurt                 EUR             90,00      Umsatz vom 25.04.2024      MC Hauptkarte Basislastschrift","","-90,00"
"2024-04-26","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             59,56      Umsatz vom 24.04.2024      MC Hauptkarte Basislastschrift","Groceries","-59,56"
"2024-04-26","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             15,30      Umsatz vom 24.04.2024      MC Hauptkarte Basislastschrift","","-15,30"
"2024-04-26","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             33,45      Umsatz vom 24.04.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-33,45"
"2024-04-24","Kreditkarte","","MTB TANKSTELLE             DEU Bad Liebenzel          EUR             60,00      Umsatz vom 22.04.2024      MC Hauptkarte Basislastschrift","Fuel","-60,00"
"2024-04-24","Kreditkarte","","Parkhaus Kaufland          DEU Calw                   EUR              7,00      Umsatz vom 22.04.2024      MC Hauptkarte Basislastschrift","Groceries","-7,00"
"2024-04-24","Kreditkarte","","BKG*HOTEL AT BOOKING.C     NLD (888)850-3958          EUR            478,54      Umsatz vom 22.04.2024      MC Hauptkarte Basislastschrift","","-478,54"
"2024-04-23","Kreditkarte","","Mast & Oehlert Miner     DEU Pforzheim              EUR             27,00      Umsatz vom 21.04.2024      MC Hauptkarte Basislastschrift","","-27,00"
"2024-04-23","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             29,60      Umsatz vom 21.04.2024      MC Hauptkarte Basislastschrift","","-29,60"
"2024-04-23","Kreditkarte","","EFA-LEY-Autowaschpark      DEU Pforzheim              EUR             20,00      Umsatz vom 20.04.2024      MC Hauptkarte Basislastschrift","","-20,00"
"2024-04-23","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             11,30      Umsatz vom 20.04.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-11,30"
"2024-04-17","Kreditkarte","","ERDBEER UND SPARGELHOF     DEU FORST                  EUR             15,04      Umsatz vom 15.04.2024      MC Hauptkarte Basislastschrift","","-15,04"
"2024-04-17","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             60,82      Umsatz vom 14.04.2024      MC Hauptkarte Basislastschrift","","-60,82"
"2024-04-16","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             61,75      Umsatz vom 12.04.2024      MC Hauptkarte Basislastschrift","Groceries","-61,75"
"2024-04-16","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             17,45      Umsatz vom 14.04.2024      MC Hauptkarte Basislastschrift","","-17,45"
"2024-04-16","Kreditkarte","","Lidl sagt Danke            DEU Bad Liebenzel          EUR              6,97      Umsatz vom 13.04.2024      MC Hauptkarte Basislastschrift","Groceries","-6,97"
"2024-04-16","Kreditkarte","","BAECKEREI PFROMMER         DEU BAD LIEBENZEL          EUR             17,35      Umsatz vom 13.04.2024      MC Hauptkarte Basislastschrift","","-17,35"
"2024-04-12","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             25,08      Umsatz vom 10.04.2024      MC Hauptkarte Basislastschrift","","-25,08"
"2024-04-11","Kreditkarte","","SWE Suedwestenergie Gm     DEU Pforzheim              EUR             54,53      Umsatz vom 08.04.2024      MC Hauptkarte Basislastschrift","","-54,53"
"2024-04-10","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 07.04.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-04-09","Kreditkarte","","MONOPRIX                   FRA HAGUENAU               EUR             39,99      Umsatz vom 06.04.2024      MC Hauptkarte Basislastschrift","","-39,99"
"2024-04-09","Kreditkarte","","Huber Hofladen             DEU Iffezheim              EUR             43,80      Umsatz vom 06.04.2024      MC Hauptkarte Basislastschrift","Taxi & Ridesharing","-43,80"
"2024-04-09","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             29,70      Umsatz vom 06.04.2024      MC Hauptkarte Basislastschrift","Groceries","-29,70"
"2024-04-09","Kreditkarte","","KAUFLAND KARLSRUHE 444     DEU KARLSRUHE              EUR             14,09      Umsatz vom 06.04.2024      MC Hauptkarte Basislastschrift","Groceries","-14,09"
"2024-04-09","Kreditkarte","","DECATHLON Deutschland      DEU Karlsruhe              EUR            139,94      Umsatz vom 06.04.2024      MC Hauptkarte Basislastschrift","","-139,94"
"2024-04-09","Kreditkarte","","Alnatura Produktions u     DEU Karlsruhe              EUR             10,16      Umsatz vom 06.04.2024      MC Hauptkarte Basislastschrift","","-10,16"
"2024-04-09","Kreditkarte","","DM-Drogerie Markt          DEU Karlsruhe              EUR             62,80      Umsatz vom 06.04.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-62,80"
"2024-04-09","Kreditkarte","","MAISONS DU MONDE           FRA ILLKIRCH GRAF          EUR              8,70      Umsatz vom 06.04.2024      MC Hauptkarte Basislastschrift","","-8,70"
"2024-04-09","Kreditkarte","","DUWECK                     FRA HAGUENAU               EUR              9,70      Umsatz vom 06.04.2024      MC Hauptkarte Basislastschrift","","-9,70"
"2024-04-09","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR              6,24      Umsatz vom 05.04.2024      MC Hauptkarte Basislastschrift","","-6,24"
"2024-04-03","Kreditkarte","","DB Vertrieb GmbH           DEU 138967043636           EUR            164,00      Umsatz vom 01.04.2024      MC Hauptkarte Basislastschrift","","-164,00"
"2024-04-03","Kreditkarte","","DB Vertrieb GmbH           DEU 832918653484           EUR            164,00      Umsatz vom 01.04.2024      MC Hauptkarte Basislastschrift","","-164,00"
"2024-04-03","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 31.03.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-04-03","Kreditkarte","","TK Maxx                    DEU Pforzheim              EUR             91,97      Umsatz vom 30.03.2024      MC Hauptkarte Basislastschrift","","-91,97"
"2024-04-03","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             28,76      Umsatz vom 30.03.2024      MC Hauptkarte Basislastschrift","Groceries","-28,76"
"2024-04-03","Kreditkarte","","Baeckerei Wiskandt         DEU Kieselbronn            EUR             10,75      Umsatz vom 30.03.2024      MC Hauptkarte Basislastschrift","","-10,75"
"2024-04-03","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             55,80      Umsatz vom 28.03.2024      MC Hauptkarte Basislastschrift","Groceries","-55,80"
"2024-04-03","Kreditkarte","","JACQUES WEIN-DEPOT 241     DEU Pforzheim              EUR             12,80      Umsatz vom 28.03.2024      MC Hauptkarte Basislastschrift","","-12,80"
"2024-04-03","Kreditkarte","","DB Vertrieb GmbH           DEU 832918653484           EUR            164,00      Umsatz vom 01.04.2024      MC Hauptkarte ?berweisungsgutschr.","","164,00"
"2024-04-02","Kreditkarte","","Abrechnung vom 28.03.2024  MC Hauptkarte ?berweisungsgutschr.","","1448,10"
"2024-04-02","Kreditkarte","","JET-Tankstelle             DEU Pforzheim              EUR             27,58      Umsatz vom 27.03.2024      MC Hauptkarte Basislastschrift","Fuel","-27,58"
"2024-04-02","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             24,49      Umsatz vom 27.03.2024      MC Hauptkarte Basislastschrift","","-24,49"
"2024-03-27","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             35,75      Umsatz vom 25.03.2024      MC Hauptkarte Basislastschrift","","-35,75"
"2024-03-27","Kreditkarte","","PAYPAL *CUA ONLINE         DEU 35314369001            EUR             31,99      Umsatz vom 24.03.2024      MC Hauptkarte Basislastschrift","Online Shopping","-31,99"
"2024-03-26","Kreditkarte","","RESTAURANT HOPPES          DEU Pforzheim              EUR             55,00      Umsatz vom 23.03.2024      MC Hauptkarte Basislastschrift","Restaurants & Dining","-55,00"
"2024-03-26","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             47,97      Umsatz vom 23.03.2024      MC Hauptkarte Basislastschrift","","-47,97"
"2024-03-26","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             46,90      Umsatz vom 22.03.2024      MC Hauptkarte Basislastschrift","Groceries","-46,90"
"2024-03-26","Kreditkarte","","Hornbach Baumarkt AG F     DEU Pforzheim              EUR             12,77      Umsatz vom 22.03.2024      MC Hauptkarte Basislastschrift","","-12,77"
"2024-03-26","Kreditkarte","","GETRAENKEMARKT PFORZHE     DEU PFORZHEIM              EUR             19,49      Umsatz vom 22.03.2024      MC Hauptkarte Basislastschrift","","-19,49"
"2024-03-26","Kreditkarte","","KAUFLAND PFORZHEIM NOR     DEU PFORZHEIM              EUR             27,84      Umsatz vom 22.03.2024      MC Hauptkarte Basislastschrift","Groceries","-27,84"
"2024-03-26","Kreditkarte","","AMZN Mktp DE*4I7D60NO5     LUX 800-279-6620           EUR             33,90      Umsatz vom 22.03.2024      MC Hauptkarte Basislastschrift","","-33,90"
"2024-03-26","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 22.03.2024      MC Hauptkarte ?berweisungsgutschr.","","67,67"
"2024-03-25","Kreditkarte","","ALDI SUED                  DEU Calw                   EUR             41,38      Umsatz vom 21.03.2024      MC Hauptkarte Basislastschrift","Groceries","-41,38"
"2024-03-21","Kreditkarte","","JET-Tankstelle             DEU Pforzheim              EUR             59,98      Umsatz vom 19.03.2024      MC Hauptkarte Basislastschrift","Fuel","-59,98"
"2024-03-21","Kreditkarte","","PAYPAL *KINOHELD.DE        DEU 35314369001            EUR             82,50      Umsatz vom 18.03.2024      MC Hauptkarte Basislastschrift","Restaurants & Dining","-82,50"
"2024-03-20","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 17.03.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-03-19","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             40,18      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","Groceries","-40,18"
"2024-03-19","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             31,53      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","Groceries","-31,53"
"2024-03-19","Kreditkarte","","Alnatura Produktions u     DEU Karlsruhe              EUR             84,14      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","","-84,14"
"2024-03-19","Kreditkarte","","DM-Drogerie Markt          DEU Karlsruhe              EUR             24,65      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-24,65"
"2024-03-19","Kreditkarte","","PARKHAUS LUDWIGSPLATZ      DEU KARLSRUHE              EUR              7,00      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","","-7,00"
"2024-03-19","Kreditkarte","","HEMA 875 Karlsruhe         DEU Karlsruhe              EUR             16,00      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","","-16,00"
"2024-03-19","Kreditkarte","","GALERIA KARLSRUHE          DEU KARLSRUHE              EUR             11,89      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","","-11,89"
"2024-03-19","Kreditkarte","","TK Maxx                    DEU Karlsruhe              EUR             74,97      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","","-74,97"
"2024-03-19","Kreditkarte","","Blume 2000 SE              DEU Karlsruhe              EUR             19,96      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","","-19,96"
"2024-03-19","Kreditkarte","","Tee Gschwendner            DEU Karlsruhe              EUR             53,91      Umsatz vom 16.03.2024      MC Hauptkarte Basislastschrift","","-53,91"
"2024-03-19","Kreditkarte","","B ckerei Raisch            DEU Engelsbrand            EUR              7,70      Umsatz vom 15.03.2024      MC Hauptkarte Basislastschrift","","-7,70"
"2024-03-18","Kreditkarte","","Christoph-Apotheke         DEU Pforzheim              EUR             58,34      Umsatz vom 14.03.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-58,34"
"2024-03-18","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 14.03.2024      MC Hauptkarte ?berweisungsgutschr.","","67,67"
"2024-03-15","Kreditkarte","","SumUp  *Hummus  Pforzh     DEU Pforzheim              EUR             40,50      Umsatz vom 13.03.2024      MC Hauptkarte Basislastschrift","","-40,50"
"2024-03-15","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             15,40      Umsatz vom 13.03.2024      MC Hauptkarte Basislastschrift","","-15,40"
"2024-03-14","Kreditkarte","","Hess Natur-Textilien G     DEU www.hessnatur          EUR             23,96      Umsatz vom 12.03.2024      MC Hauptkarte Basislastschrift","","-23,96"
"2024-03-14","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             12,10      Umsatz vom 12.03.2024      MC Hauptkarte Basislastschrift","","-12,10"
"2024-03-13","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 11.03.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-03-12","Kreditkarte","","WWW.PINKASSUR.NET          FRA MAGNY-LE-HONG          EUR             30,52      Umsatz vom 10.03.2024      MC Hauptkarte Basislastschrift","","-30,52"
"2024-03-12","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             34,01      Umsatz vom 09.03.2024      MC Hauptkarte Basislastschrift","Groceries","-34,01"
"2024-03-12","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             17,15      Umsatz vom 09.03.2024      MC Hauptkarte Basislastschrift","","-17,15"
"2024-03-12","Kreditkarte","","REWE Pforzheim/Bro         DEU Pforzheim              EUR             22,53      Umsatz vom 08.03.2024      MC Hauptkarte Basislastschrift","Groceries","-22,53"
"2024-03-12","Kreditkarte","","Hess Natur-Textilien G     DEU www.hessnatur          EUR             55,96      Umsatz vom 08.03.2024      MC Hauptkarte ?berweisungsgutschr.","","55,96"
"2024-03-11","Kreditkarte","","ALDI SUED                  DEU Bad Wildbad            EUR             53,80      Umsatz vom 07.03.2024      MC Hauptkarte Basislastschrift","Groceries","-53,80"
"2024-03-11","Kreditkarte","","ALDI SUED                  DEU Bad Wildbad            EUR             17,98      Umsatz vom 07.03.2024      MC Hauptkarte Basislastschrift","Groceries","-17,98"
"2024-03-11","Kreditkarte","","B ckerei Raisch            DEU Bad Wildbad            EUR             13,28      Umsatz vom 07.03.2024      MC Hauptkarte Basislastschrift","","-13,28"
"2024-03-07","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             11,30      Umsatz vom 05.03.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-11,30"
"2024-03-07","Kreditkarte","","Mast & Oehlert Miner     DEU Pforzheim              EUR             90,00      Umsatz vom 05.03.2024      MC Hauptkarte Basislastschrift","","-90,00"
"2024-03-06","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             12,43      Umsatz vom 04.03.2024      MC Hauptkarte Basislastschrift","Groceries","-12,43"
"2024-03-06","Kreditkarte","","Rossmann 3745              DEU Engelsbrand            EUR              4,83      Umsatz vom 04.03.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-4,83"
"2024-03-06","Kreditkarte","","SCHLOESSLE PFORZ. - 11     DEU PFORZHEIM              EUR              2,20      Umsatz vom 04.03.2024      MC Hauptkarte Basislastschrift","","-2,20"
"2024-03-06","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 04.03.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-03-05","Kreditkarte","","SB-Tank 0270               DEU Pforzheim              EUR             35,13      Umsatz vom 03.03.2024      MC Hauptkarte Basislastschrift","","-35,13"
"2024-03-05","Kreditkarte","","B ckerei Raisch            DEU Engelsbrand            EUR             17,50      Umsatz vom 03.03.2024      MC Hauptkarte Basislastschrift","","-17,50"
"2024-03-05","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             13,66      Umsatz vom 01.03.2024      MC Hauptkarte Basislastschrift","","-13,66"
"2024-03-01","Kreditkarte","","Abrechnung vom 29.02.2024  MC Hauptkarte ?berweisungsgutschr.","","1720,54"
"2024-02-29","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             23,95      Umsatz vom 27.02.2024      MC Hauptkarte Basislastschrift","","-23,95"
"2024-02-28","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             64,53      Umsatz vom 26.02.2024      MC Hauptkarte Basislastschrift","Groceries","-64,53"
"2024-02-28","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             74,87      Umsatz vom 26.02.2024      MC Hauptkarte Basislastschrift","","-74,87"
"2024-02-27","Kreditkarte","","PAYPAL *CINEPLEX           DEU 35314369001            EUR             37,50      Umsatz vom 22.02.2024      MC Hauptkarte Basislastschrift","","-37,50"
"2024-02-27","Kreditkarte","","momox AG                   DEU Berlin                 EUR             88,52      Umsatz vom 24.02.2024      MC Hauptkarte ?berweisungsgutschr.","","88,52"
"2024-02-26","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             27,85      Umsatz vom 22.02.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-27,85"
"2024-02-23","Kreditkarte","","TANKSTELLE HAUFF           DEU ENGELSBRAND            EUR             52,54      Umsatz vom 21.02.2024      MC Hauptkarte Basislastschrift","Fuel","-52,54"
"2024-02-23","Kreditkarte","","B ckerei Raisch            DEU Bad Wildbad            EUR              4,55      Umsatz vom 21.02.2024      MC Hauptkarte Basislastschrift","","-4,55"
"2024-02-23","Kreditkarte","","Hess Natur-Textilien G     DEU www.hessnatur          EUR             89,87      Umsatz vom 21.02.2024      MC Hauptkarte Basislastschrift","","-89,87"
"2024-02-23","Kreditkarte","","Aral Tankstelle 181227     DEU Pforzheim              EUR             27,00      Umsatz vom 20.02.2024      MC Hauptkarte Basislastschrift","Fuel","-27,00"
"2024-02-22","Kreditkarte","","KAUFLAND PFORZHEIM 863     DEU PFORZHEIM              EUR             39,77      Umsatz vom 19.02.2024      MC Hauptkarte Basislastschrift","Groceries","-39,77"
"2024-02-21","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             10,70      Umsatz vom 19.02.2024      MC Hauptkarte Basislastschrift","","-10,70"
"2024-02-21","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             32,67      Umsatz vom 19.02.2024      MC Hauptkarte Basislastschrift","","-32,67"
"2024-02-20","Kreditkarte","","LA COURONNE                FRA WISSEMBOURG            EUR            103,00      Umsatz vom 17.02.2024      MC Hauptkarte Basislastschrift","","-103,00"
"2024-02-20","Kreditkarte","","SA ETABLISSEMENTS NONN     FRA SELTZ                  EUR             74,19      Umsatz vom 17.02.2024      MC Hauptkarte Basislastschrift","","-74,19"
"2024-02-20","Kreditkarte","","Lindt  Spruengli Franc     FRA ROPPENHEIM             EUR             11,14      Umsatz vom 17.02.2024      MC Hauptkarte Basislastschrift","","-11,14"
"2024-02-20","Kreditkarte","","TRIUMPH                    FRA ROPPENHEIM             EUR             23,10      Umsatz vom 17.02.2024      MC Hauptkarte Basislastschrift","","-23,10"
"2024-02-20","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             18,70      Umsatz vom 16.02.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-18,70"
"2024-02-19","Kreditkarte","","momox AG                   DEU Berlin                 EUR            112,24      Umsatz vom 15.02.2024      MC Hauptkarte Basislastschrift","","-112,24"
"2024-02-19","Kreditkarte","","EFA-LEY-Autowaschpark      DEU Pforzheim              EUR             20,00      Umsatz vom 15.02.2024      MC Hauptkarte Basislastschrift","","-20,00"
"2024-02-19","Kreditkarte","","B ckerei Raisch            DEU Bad Wildbad            EUR              8,80      Umsatz vom 15.02.2024      MC Hauptkarte Basislastschrift","","-8,80"
"2024-02-16","Kreditkarte","","Freunde der Kunsthalle     DEU Hamburg                EUR              5,40      Umsatz vom 14.02.2024      MC Hauptkarte Basislastschrift","","-5,40"
"2024-02-16","Kreditkarte","","Bake & Soda                DEU Hamburg                EUR             11,00      Umsatz vom 14.02.2024      MC Hauptkarte Basislastschrift","","-11,00"
"2024-02-16","Kreditkarte","","KARLSRUHER F CH            DEU Karlsruhe              EUR             24,00      Umsatz vom 14.02.2024      MC Hauptkarte Basislastschrift","","-24,00"
"2024-02-16","Kreditkarte","","Bake & Soda                DEU Hamburg                EUR             30,00      Umsatz vom 14.02.2024      MC Hauptkarte Basislastschrift","","-30,00"
"2024-02-15","Kreditkarte","","Thaemers & Buhbe oHG       DEU Hamburg                EUR            100,00      Umsatz vom 13.02.2024      MC Hauptkarte Basislastschrift","","-100,00"
"2024-02-15","Kreditkarte","","SumUp  *Erika Vaitkute     DEU Hamburg                EUR              9,80      Umsatz vom 13.02.2024      MC Hauptkarte Basislastschrift","","-9,80"
"2024-02-15","Kreditkarte","","AKIKO                      DEU Hamburg                EUR             95,70      Umsatz vom 13.02.2024      MC Hauptkarte Basislastschrift","","-95,70"
"2024-02-14","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 12.02.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-02-14","Kreditkarte","","MUJI                       DEU Hamburg                EUR             77,20      Umsatz vom 12.02.2024      MC Hauptkarte Basislastschrift","","-77,20"
"2024-02-14","Kreditkarte","","Mama Restaurant Hafenc     DEU Hamburg                EUR             39,90      Umsatz vom 12.02.2024      MC Hauptkarte Basislastschrift","Restaurants & Dining","-39,90"
"2024-02-14","Kreditkarte","","UZR*Gebr der Saliba e.     DEU Hamburg                EUR             15,00      Umsatz vom 12.02.2024      MC Hauptkarte Basislastschrift","","-15,00"
"2024-02-14","Kreditkarte","","Rathje Fashion KG          DEU Hamburg                EUR             99,00      Umsatz vom 12.02.2024      MC Hauptkarte Basislastschrift","Clothing","-99,00"
